4,10,8.749961853027344e-05,False,U
4,10,5.650520324707031e-05,True,S
4,10,6.246566772460938e-05,False,U
4,10,1.7881393432617188e-05,True,S
4,10,4.6253204345703125e-05,True,S
4,10,1.8358230590820312e-05,True,S
4,10,5.6743621826171875e-05,True,S
4,10,5.221366882324219e-05,False,U
4,10,5.316734313964844e-05,False,U
4,10,4.935264587402344e-05,False,U
8,16,0.0011551380157470703,False,U
8,16,0.0009467601776123047,False,U
8,16,0.0004038810729980469,True,S
8,16,0.0005104541778564453,True,S
8,16,0.0010941028594970703,False,U
8,16,0.0008256435394287109,False,U
8,16,0.0004329681396484375,True,S
8,16,0.0008254051208496094,False,U
8,16,0.0004792213439941406,True,S
8,16,8.225440979003906e-05,True,S
12,24,0.0009734630584716797,True,S
12,24,0.006384849548339844,True,S
12,24,0.011675357818603516,False,U
12,24,0.010640621185302734,False,U
12,24,0.003971576690673828,True,S
12,24,0.013524532318115234,False,U
12,24,0.010478973388671875,False,U
12,24,0.004335880279541016,True,S
12,24,0.013020515441894531,False,U
12,24,0.010203123092651367,True,S
16,32,0.10938835144042969,True,S
16,32,0.18660616874694824,False,U
16,32,0.15593862533569336,True,S
16,32,0.0026793479919433594,True,S
16,32,0.08215951919555664,False,U
16,32,0.037581682205200195,True,S
16,32,0.1768500804901123,False,U
16,32,0.2331387996673584,False,U
16,32,0.05888104438781738,True,S
16,32,0.21432876586914062,False,U
18,36,0.774359941482544,False,U
18,36,0.9254782199859619,False,U
18,36,0.7955334186553955,False,U
18,36,0.6963860988616943,False,U
18,36,0.7334320545196533,False,U
18,36,0.8133618831634521,False,U
18,36,0.7909805774688721,False,U
18,36,0.07649707794189453,True,S
18,36,0.7708339691162109,False,U
18,36,0.039415597915649414,True,S
20,40,3.067237615585327,False,U
20,40,2.634061574935913,False,U
20,40,0.9384598731994629,True,S
20,40,3.2987589836120605,False,U
20,40,3.453428030014038,False,U
20,40,3.2833878993988037,False,U
20,40,3.120814323425293,False,U
20,40,0.6826398372650146,True,S
20,40,3.0736448764801025,False,U
20,40,0.48224616050720215,True,S
22,44,3.981116533279419,True,S
22,44,11.791722774505615,False,U
22,44,12.549003601074219,False,U
22,44,10.331183671951294,False,U
22,44,13.939232110977173,False,U
22,44,12.908077716827393,False,U
22,44,15.072871685028076,False,U
22,44,13.251331329345703,False,U
22,44,12.990250825881958,False,U
22,44,11.77971339225769,False,U
24,48,28.083281993865967,True,S
24,48,56.001564025878906,False,U
24,48,25.819684505462646,False,U
24,48,25.65042757987976,True,S
24,48,62.873857736587524,False,U
24,48,49.21938991546631,False,U
24,48,52.35154628753662,False,U
24,48,49.35929560661316,False,U
24,48,52.48870491981506,False,U
24,48,5.103556871414185,True,S
4,20,9.512901306152344e-05,False,U
4,20,6.651878356933594e-05,True,S
4,20,5.936622619628906e-05,True,S
4,20,2.765655517578125e-05,True,S
4,20,0.00014328956604003906,False,U
4,20,3.62396240234375e-05,True,S
4,20,9.918212890625e-05,False,U
4,20,9.512901306152344e-05,False,U
4,20,0.00011444091796875,False,U
4,20,4.172325134277344e-05,True,S
8,40,0.0001163482666015625,True,S
8,40,0.0004589557647705078,True,S
8,40,0.0005936622619628906,True,S
8,40,0.0022249221801757812,False,U
8,40,0.0013110637664794922,False,U
8,40,0.0016629695892333984,False,U
8,40,0.0016045570373535156,False,U
8,40,0.001630544662475586,False,U
8,40,0.0013093948364257812,False,U
8,40,0.0017614364624023438,False,U
12,60,0.024991512298583984,False,U
12,60,0.004554271697998047,True,S
12,60,0.0263063907623291,False,U
12,60,0.010001420974731445,True,S
12,60,0.024430274963378906,False,U
12,60,0.028169631958007812,False,U
12,60,0.024846315383911133,False,U
12,60,0.02736520767211914,False,U
12,60,0.004200935363769531,True,S
12,60,0.025890111923217773,False,U
16,80,0.41600990295410156,False,U
16,80,0.18833208084106445,True,S
16,80,0.4150698184967041,False,U
16,80,0.40753889083862305,False,U
16,80,0.36831140518188477,False,U
16,80,0.41619205474853516,False,U
16,80,0.4103682041168213,False,U
16,80,0.3548910617828369,False,U
16,80,0.38535428047180176,False,U
16,80,0.35825347900390625,True,S
18,90,1.6195316314697266,False,U
18,90,1.562727928161621,False,U
18,90,1.834388017654419,False,U
18,90,1.5783982276916504,False,U
18,90,1.5615167617797852,False,U
18,90,0.20856499671936035,True,S
18,90,0.33618783950805664,True,S
18,90,0.029678821563720703,True,S
18,90,1.371091365814209,False,U
18,90,0.8317921161651611,True,S
20,100,1.7378671169281006,True,S
20,100,5.370347499847412,False,U
20,100,2.388089656829834,True,S
20,100,6.380627393722534,False,U
20,100,0.7065865993499756,True,S
20,100,5.605060338973999,False,U
20,100,6.647452116012573,False,U
20,100,0.8794047832489014,True,S
20,100,5.950936555862427,False,U
20,100,6.747618198394775,False,U
22,110,3.063753843307495,True,S
22,110,9.579120874404907,True,S
22,110,27.034230947494507,False,U
22,110,24.404675006866455,False,U
22,110,23.778831481933594,False,U
22,110,24.967166662216187,False,U
22,110,31.025468587875366,False,U
22,110,27.29383420944214,False,U
22,110,6.437244892120361,True,S
22,110,17.18631076812744,True,S
24,120,105.23416495323181,False,U
24,120,84.08306765556335,False,U
24,120,98.64446973800659,False,U
24,120,96.24766731262207,False,U
24,120,114.63991665840149,False,U
24,120,85.02533030509949,False,U
24,120,96.0264003276825,False,U
24,120,116.07383131980896,False,U
24,120,103.9890809059143,False,U
24,120,94.0306293964386,False,U
4,40,7.700920104980469e-05,True,S
4,40,0.0001418590545654297,False,U
4,40,0.0001628398895263672,False,U
4,40,0.00012874603271484375,True,S
4,40,7.343292236328125e-05,True,S
4,40,5.364418029785156e-05,True,S
4,40,0.00021266937255859375,True,S
4,40,7.891654968261719e-05,True,S
4,40,5.125999450683594e-05,True,S
4,40,0.000164031982421875,True,S
8,80,0.0009636878967285156,True,S
8,80,0.0007140636444091797,True,S
8,80,0.0018534660339355469,True,S
8,80,0.0011458396911621094,True,S
8,80,0.001787424087524414,True,S
8,80,0.003146648406982422,False,U
8,80,0.002427816390991211,False,U
8,80,0.00015974044799804688,True,S
8,80,0.002716064453125,False,U
8,80,0.0029633045196533203,False,U
12,120,0.0048635005950927734,True,S
12,120,0.029646635055541992,True,S
12,120,0.0053217411041259766,True,S
12,120,0.05141949653625488,False,U
12,120,0.0040051937103271484,True,S
12,120,0.005828857421875,True,S
12,120,0.03422188758850098,False,U
12,120,0.056215524673461914,False,U
12,120,0.04310154914855957,False,U
12,120,0.03815603256225586,False,U
16,160,0.28165555000305176,True,S
16,160,0.7471845149993896,False,U
16,160,0.8703174591064453,False,U
16,160,0.2628953456878662,True,S
16,160,0.0007083415985107422,True,S
16,160,0.7146351337432861,False,U
16,160,0.7768585681915283,False,U
16,160,0.6884019374847412,False,U
16,160,0.2347571849822998,True,S
16,160,0.5112094879150391,True,S
18,180,0.12827038764953613,True,S
18,180,3.633629322052002,False,U
18,180,1.929136037826538,True,S
18,180,3.3158161640167236,False,U
18,180,3.5048651695251465,False,U
18,180,1.2174792289733887,True,S
18,180,2.7595531940460205,False,U
18,180,0.7567596435546875,True,S
18,180,2.805548906326294,False,U
18,180,3.2734172344207764,False,U
20,200,7.3864734172821045,True,S
20,200,13.250866651535034,False,U
20,200,0.2648446559906006,True,S
20,200,11.5790855884552,True,S
20,200,10.697637796401978,False,U
20,200,11.05338168144226,False,U
20,200,11.911782026290894,True,S
20,200,15.223326921463013,False,U
20,200,11.770304441452026,True,S
20,200,13.293375968933105,False,U
22,220,46.90391254425049,False,U
22,220,54.035077810287476,False,U
22,220,37.36183261871338,True,S
22,220,46.33646368980408,False,U
22,220,6.889182090759277,True,S
22,220,45.46602654457092,False,U
22,220,8.621301651000977,True,S
22,220,53.53364443778992,False,U
22,220,22.41862964630127,True,S
22,220,47.278013944625854,False,U
24,240,172.94177913665771,False,U
24,240,15.1948983669281,True,S
24,240,203.32797622680664,False,U
24,240,35.26777768135071,True,S
24,240,84.65121817588806,True,S
24,240,219.9889211654663,False,U
24,240,7.3737921714782715,True,S
24,240,5.021928787231445,True,S
24,240,184.33639526367188,False,U
24,240,76.68064093589783,True,S
4,40,9.5367431640625e-05,True,S
4,40,0.00012421607971191406,True,S
4,40,6.151199340820312e-05,True,S
4,40,0.00018405914306640625,True,S
4,40,6.29425048828125e-05,True,S
4,40,0.0001609325408935547,True,S
4,40,0.00019741058349609375,True,S
4,40,5.5789947509765625e-05,True,S
4,40,6.723403930664062e-05,True,S
4,40,0.0001881122589111328,True,S
8,80,0.0003771781921386719,True,S
8,80,0.00013017654418945312,True,S
8,80,0.0007185935974121094,True,S
8,80,0.00010585784912109375,True,S
8,80,0.0006659030914306641,True,S
8,80,0.0006563663482666016,True,S
8,80,0.0004894733428955078,True,S
8,80,0.00025391578674316406,True,S
8,80,0.0008320808410644531,True,S
8,80,0.0010504722595214844,True,S
12,120,0.0007708072662353516,True,S
12,120,0.004584550857543945,True,S
12,120,0.008940696716308594,True,S
12,120,0.0005300045013427734,True,S
12,120,0.0059735774993896484,True,S
12,120,0.0019147396087646484,True,S
12,120,0.0018095970153808594,True,S
12,120,0.0020759105682373047,True,S
12,120,0.0028748512268066406,True,S
12,120,0.005576372146606445,True,S
16,160,0.0018298625946044922,True,S
16,160,0.0008263587951660156,True,S
16,160,0.004309415817260742,True,S
16,160,0.009311199188232422,True,S
16,160,0.016892671585083008,True,S
16,160,0.0155487060546875,True,S
16,160,0.0641181468963623,True,S
16,160,0.0016772747039794922,True,S
16,160,0.008799552917480469,True,S
16,160,0.007892131805419922,True,S
18,180,0.018885135650634766,True,S
18,180,0.01452183723449707,True,S
18,180,0.0037238597869873047,True,S
18,180,0.1151270866394043,True,S
18,180,0.009775161743164062,True,S
18,180,0.05613398551940918,True,S
18,180,0.01950240135192871,True,S
18,180,0.0019352436065673828,True,S
18,180,0.03874063491821289,True,S
18,180,0.054636478424072266,True,S
20,200,0.010987043380737305,True,S
20,200,0.28603315353393555,True,S
20,200,0.10414457321166992,True,S
20,200,0.04530501365661621,True,S
20,200,0.04971003532409668,True,S
20,200,0.2969071865081787,True,S
20,200,0.02774333953857422,True,S
20,200,0.030922889709472656,True,S
20,200,0.021088600158691406,True,S
20,200,0.0881202220916748,True,S
22,220,3.219580888748169,True,S
22,220,0.04495859146118164,True,S
22,220,0.020194053649902344,True,S
22,220,0.18382978439331055,True,S
22,220,0.40369272232055664,True,S
22,220,0.004619121551513672,True,S
22,220,0.006139516830444336,True,S
22,220,0.25742673873901367,True,S
22,220,2.414414882659912,True,S
22,220,0.9673199653625488,True,S
24,240,3.2027640342712402,True,S
24,240,0.6967329978942871,True,S
24,240,0.2753877639770508,True,S
24,240,0.26407647132873535,True,S
24,240,0.12937641143798828,True,S
24,240,0.2877984046936035,True,S
24,240,1.0293993949890137,True,S
24,240,0.06764101982116699,True,S
24,240,0.10460662841796875,True,S
24,240,0.3417491912841797,True,S
4,40,6.103515625e-05,True,S
4,40,5.7220458984375e-05,True,S
4,40,5.698204040527344e-05,True,S
4,40,0.00011730194091796875,True,S
4,40,6.580352783203125e-05,True,S
4,40,7.05718994140625e-05,True,S
4,40,6.103515625e-05,True,S
4,40,0.00010561943054199219,True,S
4,40,9.179115295410156e-05,True,S
4,40,9.799003601074219e-05,True,S
8,80,0.00011849403381347656,True,S
8,80,0.00011777877807617188,True,S
8,80,0.00015974044799804688,True,S
8,80,0.00011849403381347656,True,S
8,80,0.00011491775512695312,True,S
8,80,0.00024127960205078125,True,S
8,80,0.00020170211791992188,True,S
8,80,0.00011754035949707031,True,S
8,80,0.00015592575073242188,True,S
8,80,0.00011682510375976562,True,S
12,120,0.0014541149139404297,True,S
12,120,0.0002281665802001953,True,S
12,120,0.0010271072387695312,True,S
12,120,0.0003457069396972656,True,S
12,120,0.002807140350341797,True,S
12,120,0.0004143714904785156,True,S
12,120,0.00018596649169921875,True,S
12,120,0.0017406940460205078,True,S
12,120,0.0005366802215576172,True,S
12,120,0.0002956390380859375,True,S
16,160,0.0007455348968505859,True,S
16,160,0.003656148910522461,True,S
16,160,0.003655672073364258,True,S
16,160,0.0007884502410888672,True,S
16,160,0.0011255741119384766,True,S
16,160,0.0006058216094970703,True,S
16,160,0.0007274150848388672,True,S
16,160,0.003147125244140625,True,S
16,160,0.0005850791931152344,True,S
16,160,0.0003094673156738281,True,S
18,180,0.0005774497985839844,True,S
18,180,0.0014674663543701172,True,S
18,180,0.005628824234008789,True,S
18,180,0.0016851425170898438,True,S
18,180,0.008852005004882812,True,S
18,180,0.006897687911987305,True,S
18,180,0.0043239593505859375,True,S
18,180,0.007355690002441406,True,S
18,180,0.012577533721923828,True,S
18,180,0.0002579689025878906,True,S
20,200,0.005985736846923828,True,S
20,200,0.0016329288482666016,True,S
20,200,0.0003402233123779297,True,S
20,200,0.0022499561309814453,True,S
20,200,0.0005667209625244141,True,S
20,200,0.043367624282836914,True,S
20,200,0.0004611015319824219,True,S
20,200,0.053429365158081055,True,S
20,200,0.24243593215942383,True,S
20,200,0.004149913787841797,True,S
22,220,0.02107071876525879,True,S
22,220,0.05018758773803711,True,S
22,220,0.16809463500976562,True,S
22,220,0.0004942417144775391,True,S
22,220,0.010925054550170898,True,S
22,220,0.0005037784576416016,True,S
22,220,0.001588582992553711,True,S
22,220,0.0014598369598388672,True,S
22,220,0.11810088157653809,True,S
22,220,0.002417325973510742,True,S
24,240,0.0006539821624755859,True,S
24,240,0.03247237205505371,True,S
24,240,0.07456278800964355,True,S
24,240,0.006597042083740234,True,S
24,240,0.021751880645751953,True,S
24,240,0.00037217140197753906,True,S
24,240,0.0010025501251220703,True,S
24,240,0.0004665851593017578,True,S
24,240,0.04409146308898926,True,S
24,240,0.0025970935821533203,True,S
